Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Chemical Engireering,Process Equipment and Plant Design, ,Pick out the wrong statement pertaining to the design of the bubble cap tray of a distillation column to give stable operation and even vapour distribution.,The pressure drop due to the caps & slots and the static submergence should be as high as practicable for reasonable operation.,"Tendency towards stable operation is increased by increasing the skirt clearance of the caps, lowering the rate of liquid flow per unit plate width or increasing the spacing between the caps.",The dimensionless ratio of liquid gradient to pressure drop head caused by the bubble cap assembly should be less than 0.4.,none of these., ,D," No answer description available for this question. <a href=""discussion-6763"">Let us discuss</a>. "
Chemical Engireering,Process Equipment and Plant Design, ,Speed of the drum of the rotary vacuum filter normally ranges from __________ rpm.,0.1 to 2,5 to 7,3 to 8,8 to 15, ,A," No answer description available for this question. <a href=""discussion-6895"">Let us discuss</a>. "
Chemical Engireering,Process Equipment and Plant Design, ,A stuffing box is used for,absorbing the contraction/expansion of pipeline due to temperature changes.,prevention of fluid leakage around moving parts.,facilitating smooth opening and closing of a valve.,reducing the resistance of fluid flow., ,B," No answer description available for this question. <a href=""discussion-6956"">Let us discuss</a>. "
Chemical Engireering,Process Equipment and Plant Design, ,Pressure drop (Îp) and the superficial gas mass velocity (G) in case of packed absorption tower operating in the preloading range are related as,Îp = G,Îp = G0.5,Îp = G2,"<img src=""https://www.indiabix.com/_files/images/chemical-engineering/process-equipment-and-plant-design/565-86-1.png"">", ,C," No answer description available for this question. <a href=""discussion-6776"">Let us discuss</a>. "
Chemical Engireering,Process Equipment and Plant Design, ,"Pick out the wrong statement.In an agitated vertical cylinderical reaction vessel, the",ratio of liquid depth to tank diameter (i.e. the filling ratio) recommended for most purposes is 1.,filling ratio for dispersing gas in a liquid is 2 for sufficiently long contact period.,flat bottom and conical bottom vessels have low agitation efficiency for agitation of heavy solids in liquids.,dished bottom vessel has very high power consumption., ,D," No answer description available for this question. <a href=""discussion-6992"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Which of the following may be used to measure the rate of nuclear disintegration?,Geiger-Muller Counter,Cyclotron,Cold chamber,Mass spectrograph, ,A," No answer description available for this question. <a href=""discussion-7424"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,The decrease in the atomic number is not observed in case of,electron capture,Î²-emission,Î±-emission,positron emission, ,B," No answer description available for this question. <a href=""discussion-7376"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,"The mass number of an element is not changed, when it emits __________ radiations.",Î± & Î²,Î² & Î³,Î³ & Î±,"Î±, Î², & Î³", ,B," No answer description available for this question. <a href=""discussion-7267"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Which of the following is   not   a   naturally occurring nuclear fuel ?,Uranium-238,Thorium-233,Plutonium-239,None of these, ,C," No answer description available for this question. <a href=""discussion-7194"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,An electron has a mass that is approximately __________ that of the proton.,1836 (approximately),1/1836 (approximately),1,â, ,B, An electron has a mass that is approximately 1/1836.15267245(75) that of the proton. 
Chemical Engireering,Nuclear Power Engineering, ,Which is the most commonly used molten metal for cooling of nuclear reactors ?,Calcium,Sodium,Mercury,Zinc, ,B," No answer description available for this question. <a href=""discussion-7361"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,The amount of a radioactive material (having a half life of 100 years) remaining after 400 years will be __________ of its original weight.,1-Feb,1-Apr,1-Aug,16-Jan, ,D," No answer description available for this question. <a href=""discussion-7381"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,The second underground nuclear test was conducted by India at,Jaisalmer,Pokhran,Kalpakkan,Narora, ,B," No answer description available for this question. <a href=""discussion-7396"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Which of the following is artificially produced as it does not occur in nature ?,Uranium-235,Uranium-233,Plutonium-239,Both (b) and (c), ,D," No answer description available for this question. <a href=""discussion-7355"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Gas cooling as compared to water cooling of nuclear reactors,can not attain a high temperature.,is more efficient as gas has a higher specific heat.,can produce only saturated steam for feeding to power turbine.,none of these., ,D," No answer description available for this question. <a href=""discussion-7321"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,The decay product of tritium (a beta emitter) is,lithium,helium,deuterium,hydrogen, ,B," No answer description available for this question. <a href=""discussion-7249"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Heat is generated in a nuclear reactor (thermal) by,combustion of a nuclear fuel e.g. uranium.,fusion of atoms of uranium.,absorption of neutrons in uranium atoms.,fission of U-235 by neutrons., ,D," No answer description available for this question. <a href=""discussion-7186"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,"The time taken for a radioactive element to reduce to 50% of its original weight is __________ years, if its half life period is 12 years.",24,18,6,36, ,B," No answer description available for this question. <a href=""discussion-7279"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Which of the following may not need a moderator ?,Candu reactor,Fast breeder reactor,Homogeneous reactor,Pressurised water reactor, ,B," No answer description available for this question. <a href=""discussion-7206"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,"The amount of a radioisotope remaining undecayed after a time equal to four times its half life, will be __________ percent.",3.125,6.25,12.5,25, ,B," No answer description available for this question. <a href=""discussion-7383"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Fast breeder reactors do not,use Th-232 as fissile fuel.,convert fertile material to fissile material.,use fast neutrons for fission.,use molten sodium as coolant., ,A," No answer description available for this question. <a href=""discussion-7416"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Thorium-232 is converted into uranium-233 in a/an __________ nuclear reactor.,thermal,fast breeder,heavy water moderated,enriched uranium, ,B," No answer description available for this question. <a href=""discussion-7360"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,Which of the following may not need a control rod ?,Liquid metal cooled reactor.,Fast breeder reactor.,Candu reactor.,None of these., ,D," No answer description available for this question. <a href=""discussion-7223"">Let us discuss</a>. "
Chemical Engireering,Nuclear Power Engineering, ,One 'amu' is equivalent to,9.31 MeV,931 eV,931 Mev,931J, ,C," No answer description available for this question. <a href=""discussion-7264"">Let us discuss</a>. "
