Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
G.K,Misslaneous, ,Which is NOT an acceptable method of distributing small power outlets throughout an open plan office area?,Power Poles,Power Skirting,Flush Floor Ducting,Extension Cords, ,D," Extension cords can be a tripping hazard, and can be easily damaged, causing an unsafe situation. There are many ways of safely getting power to each work place, where wiring is protected and concealed. "
G.K,Misslaneous, ,Sometimes computers and cache registers in a foodmart are connected to a UPS system. What does UPS mean?,United Parcel Service,Uniform Product Support,Under Paneling Storage,Uninterruptable Power Supply, ,D," An uninterruptable power supply (UPS) is a backup power supply, such as a battery, that provides emergency power in the event that power is lost from the main supply. "
G.K,Misslaneous, ,Who co-founded Hotmail in 1996 and then sold the company to Microsoft?,Shawn Fanning,Ada Byron Lovelace,Sabeer Bhatia,Ray Tomlinson, ,C," No answer description available for this question. <a href=""discussion-1113"">Let us discuss</a>. "
G.K,Misslaneous, ,'.TMP' extension refers usually to what kind of file?,Compressed Archive file,Image file,Temporary file,Audio file, ,C," No answer description available for this question. <a href=""discussion-1111"">Let us discuss</a>. "
G.K,Misslaneous, ,"In the UK, what type of installation requires a fireman's switch?",Neon Lighting,High Pressure Sodium Lighting,Water Features,Hotel Rooms, ,A," Neon lighting runs at a high voltage, typically above 1000 Volts. A fireman's switch protects a fireman from receiving a shock when a water jet is sprayed onto the installation. The switches are red, and mounted in a conspicuous position. (This is specified by IEE Regulations (Europe), SANS (South Africa), UK Electricity regulations and many Asian countries. I am unable to confirm other countries' requirements, so feel free to let me know.) "
G.K,Misslaneous, ,The electromagnetic coils on the neck of the picture tube or tubes which pull the electron beam from side to side and up and down are called a...?,Transformer,Yoke,Capacitor,Diode, ,B," Twisting the yoke will tilt the picture. A projection color television uses three picture tubes and yokes for red, green and blue light. "
G.K,Misslaneous, ,In the United States the television broadcast standard is...?,PAL,NTSC,SECAM,RGB, ,B," PAL and SECAM are standards used in other countries. RGB stands for red, green, and blue - the colors of light used to create an image in a color tv set and is often used as a format name for computer monitors. "
G.K,Misslaneous, ,In a color television set using a picture tube a high voltage is used to accelerate electron beams to light the screen. That voltage is about...?,500 volts,5 thousand volts,25 thousand volts,100 thousand volts, ,C, This voltage often remains in storage even if the set is unplugged. Although the voltage is very high it has very low power but it can be dangerous because your body jumps if brought in contact. 
G.K,Misslaneous, ,The transformer that develops the high voltage in a home television is commonly called a...?,Tesla coil,Flyback,Yoke,Van de Graaf, ,B, The flyback is usually connected to the system that pulls the electron beam across the screen in one direction to 'paint' a line of the image and then returns in the other direction much faster. 
G.K,Misslaneous, ,Which consists of two plates separated by a dielectric and can store a charge?,Inductor,Capacitor,Transistor,Relay, ,B," Useful in tuning and filtering circuits, it blocks DC while passing AC. How much charge a capacitor can store is its capacitance, measured in farads.nn "
G.K,Misslaneous, ,What do we call a collection of two or more computers that are located within a limited distance of each other and that are connected to each other directly or indirectly?,Inernet,Interanet,Local Area Network,Wide Area Network, ,C," No answer description available for this question. <a href=""discussion-1124"">Let us discuss</a>. "
G.K,Misslaneous, ,'.JPG' extension refers usually to what kind of file?,System file,Animation/movie file,MS Encarta document,Image file, ,D," No answer description available for this question. <a href=""discussion-1108"">Let us discuss</a>. "
G.K,Misslaneous, ,What does AM mean?,Angelo marconi,Anno median,Amplitude modulation,Amperes, ,C, Amplitude modulation was the first type to be used in radio. It works well with HF and morse code. 
G.K,Misslaneous, ,"In what year was the ""@"" chosen for its use in e-mail addresses?",1976,1972,1980,1984, ,B," No answer description available for this question. <a href=""discussion-1100"">Let us discuss</a>. "
G.K,Misslaneous, ,'.TXT' extension refers usually to what kind of file?,Text File,Image file,Audio file,Adobe Acrobat file, ,A," No answer description available for this question. <a href=""discussion-1110"">Let us discuss</a>. "
G.K,Misslaneous, ,What was the first ARPANET message?,"""lo""","""hello world""","""mary had a little lamb""","""cyberspace, the final frontier""", ,A," No answer description available for this question. <a href=""discussion-1101"">Let us discuss</a>. "
G.K,Misslaneous, ,The NTSC (National Television Standards Committee) is also used in the country of...?,Japan,France,Germany,England, ,A," No answer description available for this question. <a href=""discussion-1093"">Let us discuss</a>. "
G.K,Misslaneous, ,"""FET"" is a type of transistor, Its full name is ________ Effect Transistor...?",Field,Factor,Flash,Force, ,A," The terminals of FETs are called gate, drain and source. You might be more familiar with bipolar junction transistors (BJTs), which have terminals called base, collector and emitter. FETs were conceptualized first, but BJTs were easier to produce and so developed sooner. "
G.K,Misslaneous, ,What are three types of lasers?,"Gas, metal vapor, rock","Pointer, diode, CD","Diode, inverted, pointer","Gas, solid state, diode", ,D," The first laser was a solid state laser. Solid state refers to any solid material like a glass rod. Diode lasers are very common because they are used to read compact disks and digital video disks in computers, CD players, and DVD players. Before diode lasers, the most common type of laser may have been the helium-neon laser, in which the active medium is a combination of the two gasses helium and neon. "
G.K,Misslaneous, ,What will a UPS be used for in a building?,To provide power to essential equipment,To monitor building electricity use,To carry messages between departments,To control lighting and power systems, ,A," UPS stands for Uninterruptible Power Supply. Examples of equipment that may require a UPS supply are computers, fire detection systems, hospital operating theatre equipment and escape route lighting. "
G.K,Misslaneous, ,Who built the world's first binary digit computer: Z1...?,Konrad Zuse,Ken Thompson,Alan Turing,George Boole, ,A," No answer description available for this question. <a href=""discussion-1116"">Let us discuss</a>. "
G.K,Misslaneous, ,"Compact discs, (according to the original CD specifications) hold how many minutes of music?",74 mins,56 mins,60 mins,90 mins, ,A," According to many stories surrounding the origin of the compact disc, 74 minutes was settled on because it would comfortably contain all of Beethoven's 9th symphony on one disc. Although some stories reference a specific Sony higher-up who claimed this as his favorite piece of music, stories differ. All that's known for sure is that Sony insisted on this and won out over Phillips' original 60 minute proposal. "
G.K,Misslaneous, ,In which decade was the ARRL founded?,1940s,1930s,1920s,1910s, ,D," On April 6, 1914, Hiram Percy Maxim proposed the formation of the American Radio Relay League. "
G.K,Misslaneous, ,'CD' computer abbreviation usually means ?,Command Description,Change Data,Copy Density,Compact Disc, ,D," No answer description available for this question. <a href=""discussion-1121"">Let us discuss</a>. "
G.K,Misslaneous, ,'.BAK' extension refers usually to what kind of file?,Backup file,Audio file,Animation/movie file,MS Encarta document, ,A," No answer description available for this question. <a href=""discussion-1104"">Let us discuss</a>. "
G.K,Misslaneous, ,Where is the headquarters of Intel located?,"Redmond, Washington","Tucson, Arizona","Santa Clara, California","Richmond, Virginia", ,C," No answer description available for this question. <a href=""discussion-1102"">Let us discuss</a>. "
G.K,Misslaneous, ,Who co-created the UNIX operating system in 1969 with Dennis Ritchie?,Bjarne Stroustrup,Steve Wozniak,Ken Thompson,Niklaus Wirth, ,C," No answer description available for this question. <a href=""discussion-1114"">Let us discuss</a>. "
G.K,Misslaneous, ,"Voltage is sometimes referred to as EMF, or Electromotive...?",Field,Factor,Flash,Force, ,D," The term EMF, or Electromotive Force, its use now in decline, is attributed to Italian physicist Alessandro Volta (1745-1827). Today we generally use the term ""voltage"" - can you guess why we call it that? "
G.K,Misslaneous, ,What does AM mean?,Angelo marconi,Anno median,Amplitude modulation,Amperes, ,C, Amplitude modulation was the first type to be used in radio. It works well with HF and morse code. 
G.K,Misslaneous, ,'.BAT' extension refers usually to what kind of file?,Compressed Archive file,System file,Audio file,Backup file, ,B," No answer description available for this question. <a href=""discussion-1107"">Let us discuss</a>. "
G.K,Misslaneous, ,What is the term to ask the computer to put information in order numerically or alphabetically?,Crop,Report,Record,Sort, ,D," No answer description available for this question. <a href=""discussion-1122"">Let us discuss</a>. "
G.K,Misslaneous, ,The input used by an antenna or cable to a TV set uses frequencies called...?,IF,RF,AF,SAP, ,B, RF is radio frequency. IF is intermediate frequency used inside the TV for processing. AF is audio frequency. SAP is second audio program which may have another language or other soundtrack as an option to the main soundtrack. 
G.K,Misslaneous, ,"Larger buildings may be supplied with a medium voltage electricity supply, and will required a substation or mini-sub. What is the main item of equipment contained in these?",Transformer,Transponder,Transducer,Converter, ,A," The transformer is used to transform a medium voltage supply to a low voltage supply, e.g. from 11 000 V to 400 V. A transformer is rated in kVA, kilo-Volt-Amps, which is a measurement of electrical power. "
